Feature1,Feature2,Label
0.7554322933852232,0.1664438571253671,0
-1.0899161719493156,0.4149520241116479,0
0.2513211108792381,1.2300676062143987,0
1.8087843296702295,0.21818793792501542,1
-0.3199631544675354,0.15637433744319773,1
0.2712756177012236,-0.3085945796340434,1
1.8183629193180906,-0.1006538786131595,1
0.16440714405515283,1.0096147260759725,0
0.8506658787252701,0.6346628787930584,0
2.01722480279981,-0.03149224466988408,1
0.5283246389529154,0.5957334224979104,0
-0.6404856180945941,0.026483108977732595,0
1.2918312255070428,-0.48185362976237095,1
1.0630130949119043,-0.629422791192269,1
0.8781914302544398,-0.5057520553161139,1
-0.11607264290254615,0.19336084676342238,1
0.2102818476141796,0.4943607152276599,1
0.41639858999654067,-0.19986935570201902,1
0.6222869307993226,0.020452964024612996,1
-0.1353915354352004,0.613836655804354,1
0.459492338107539,0.6023792730337472,0
1.637696026216699,-0.26112427795568066,1
1.9926869320410212,0.01958784695479278,1
-1.2332049233554003,0.8644649633959052,0
0.38140835273444185,1.082854565202404,0
1.8209093722750942,0.8607945589841168,1
-0.2148660431395623,0.7282531755466561,0
0.6625078040626433,-0.14940350354917267,1
0.48003158257024475,1.1074146920958399,0
-0.6308793118997553,0.8247788816365441,0
1.6838282675615244,0.13474798376647146,1
0.3534651201589649,-0.318322070694119,1
-0.44555362431346013,0.6443567778180507,1
1.0161071231149024,-0.36293678708551763,1
2.4190129637574214,0.2227964087352329,1
0.7942749254714512,-0.13267121426989908,1
0.5202769656628706,-0.15726791513737806,1
1.273203252128849,0.04497860912821505,1
0.7538536199761976,-0.7833070897452066,1
0.5881437251572647,0.3686944371409411,0
1.170212678852296,0.5357722912231522,0
2.1211183888588017,-0.3991063798215846,1
1.1222015474468827,-0.03990720178374091,0
-0.750721194525545,-0.058829685476812874,0
1.7898174109248461,-0.23599235568507218,1
0.6299883155611539,0.36345728100947755,0
0.25919218456560933,-0.027200123278463217,1
0.4301486312764803,-0.37883920138477317,1
1.1813423933831628,1.2446173666828204,0
0.396483066136686,-0.17175112580454177,1
-1.0619969854722402,0.04499815053296222,0
0.3219989449111263,-0.42153663940326874,1
0.3965781098606937,0.946220855095178,0
-0.46357076010870446,0.998005775437181,0
1.6189694846540648,-0.30963966659239245,1
0.7219326671545188,-0.3611138238301426,1
1.142847750733084,0.11513084218474814,0
2.3492559224890077,0.13574307268812774,1
0.17557282744712738,-0.07735387571079716,1
-0.8817248998756688,0.18799726231020072,0
-1.281002694048161,-0.26394859993554015,0
0.16790163779039774,0.8733338169446757,0
0.9278343503163551,0.18269424813205204,0
-1.323932792830932,0.4094513023778338,0
-0.6924469656466689,0.26854981115069954,0
0.7010766900669443,-0.5996745341666998,1
0.29145022289577505,0.7800405555921283,0
-0.8739325983617138,0.6368931931194906,0
-0.5918655431829787,0.7705539903753269,0
1.1301173569657617,-0.6436145985045023,1
-0.7797580123068643,0.7582740519321919,0
-0.021730988085928462,0.5903224137413907,0
0.5810936847319875,-0.3882626558436265,1
0.8729221754156654,-0.18826170219516775,0
0.3439561341766895,1.02579338682436,0
2.382597453395005,0.12359415173964228,1
0.1764803794878222,0.44609005906550897,1
-0.6308572505463954,1.6351138010406316,0
0.6446614053989272,0.7823943956374149,0
-0.5922140006422936,0.45505671310421936,0
1.416249145633456,0.3646867283852736,0
0.9237177142589789,0.2474724646727118,0
0.2089179299480531,0.3145746788337912,1
0.893355001968729,0.31854041633788605,0
-1.0561548576304425,-0.040173242567954126,0
2.4675836925939403,0.7463306350586264,1
0.5320403529230702,0.6737139188443746,0
0.5981858132382494,0.3110549037494017,1
-0.03299525334375307,0.3393822250764295,1
1.0710692930194794,0.44708232393464825,0
-0.7715457451570599,0.2979731501589139,0
0.1766404578814007,0.31435797008381383,1
1.749826884625511,-0.17190174698055036,1
1.1887226749976585,0.2225340311131962,0
-0.003570421588086778,1.1089325085514319,0
1.006458804509806,0.21496180906183543,0
0.9111823823097047,0.3525295991608344,0
2.320325727605851,0.2561735501609954,1
1.2240894316804858,-0.5753170694431932,1
1.0618313778782422,0.23927530159919988,0
-1.5060698435295763,0.7589267067861033,0
0.9101588658261621,-0.17763341950303196,1
0.8986003994788054,0.1018530605847795,0
-0.3903399369975051,1.3414328189163491,0
0.6496870451748475,-0.47671610380449636,1
1.4044282418846108,-0.15255518862785447,1
0.9306202766131724,0.6213777405898427,0
1.829228854004225,0.19088479403805358,1
2.1807653550183947,0.33422417211228544,1
0.8586451831847605,0.21585576074797824,0
0.9831627654876577,0.5484388641232785,0
1.7346886484829258,0.016795054310740645,1
-0.35452331424187417,1.147361323456593,0
1.4573021741967302,0.2166419690554567,0
0.3949578875466139,0.9626621450836613,0
1.3488185122635872,0.27778152840865244,1
0.41452719207516325,1.4964684111682856,0
0.3116142787046233,1.3831363802116792,0
-0.8893536866011972,0.6337289195197513,0
0.5612110522585333,-0.6510866916677137,1
-0.4635137231378726,0.8096641332781861,0
-0.026591568545196315,0.7357588772363433,0
0.7117818125089515,-0.44644074652814636,1
1.043654909554769,-0.15547652235020942,1
-0.9336035262704546,0.5059632112954597,0
1.4683724734133832,-0.5288527768151566,1
-0.2594019760806052,-0.08505563690719903,1
1.9775503596328232,-0.3774207849395273,1
0.14261369420224992,0.8058093198701355,0
1.0344807803736003,-0.650428546542438,1
0.43467545972154675,0.8097147917369111,0
-0.6184171992606736,0.41059763076464506,0
-0.5380608476398494,1.054988543797977,0
2.207267857842541,0.41474832411060786,1
0.8954384040200748,-0.47931611212969766,1
1.268479794049738,-0.3704464595664036,1
-0.260291631851623,0.2952755060210805,1
0.014741006838410592,1.2074107172628588,0
-1.168037371098313,-0.151160938563229,0
-0.14442132414304476,0.9702903616159363,0
0.9678155533347852,0.5097763412809349,0
-0.31258016028302743,1.2228221160575186,0
0.7609363873801435,-0.7231657339935289,1
1.7018824347481671,-0.29584958399885497,1
0.837426156827674,0.7836210683328364,0
-1.1107335784155115,-0.4805785869902643,0
-0.8474611351853043,1.2386121662419671,0
-0.39109378072880097,1.1759510631001553,0
-0.5475331120745124,0.33966975592256665,0
-0.3576427209784412,0.7492976338611144,0
0.4539656906973504,-0.08825700852174234,0
1.8759716306559142,0.2977095805695552,1
0.6513928286211242,-0.5337896651167521,1
-0.20716450908444864,0.7304086795884619,1
0.08524524088022065,1.235471814645113,0
0.5786583847088403,-0.7303322022351628,1
-0.00753902915155974,-0.23559698430937348,1
0.6448322376240674,0.4742089853671262,1
0.9473691188447861,-0.9369103317305147,1
1.3400172122372735,-0.20803067962635774,1
-0.7390127915065162,0.45404777077575365,0
0.735302608111928,-0.44804135439338316,1
-1.4054616633816501,-0.037008358928151935,0
1.1522211209850721,-0.6745202245401103,1
0.217705498986641,0.3184977265195501,1
1.2404521685751804,0.6783125625099078,0
-0.7278176369768126,0.8069556493277176,0
0.06935016333917002,0.8564530180762271,0
0.785577608778347,-0.5154442843402899,1
-1.1168934883392156,0.3169640926238262,0
1.5700648164238176,0.126161556636455,1
0.009647095385222348,0.17935005473807447,1
0.7771027848983644,0.4335308587793739,0
0.16453250188339916,1.0689402214735484,0
0.4169984356699043,0.5656828795569862,0
2.1257414457528934,-0.19184124197170493,1
0.7985604014887715,0.48082075175127525,0
0.972422075194337,-0.7833548386536251,1
0.38699529826819723,-0.4916434177862333,1
0.6299176006838116,-0.24012397165573518,1
-0.17264691786538514,1.0468924998236964,0
0.020478827763425078,0.980388287440734,0
-0.804908289137509,0.7876906041156226,0
1.214052690585145,-1.117436842137693,1
-0.8224938492761523,0.8097612076416594,0
1.7014773307290234,-0.2513771665215515,1
1.219895371560814,-0.1033025445944902,0
1.2472425934057874,-0.8307794166064458,1
0.9581380024433994,0.9095121278244316,0
0.44087518687647054,1.1389006792497565,0
0.7825772423737494,0.8250141985348223,0
0.4015752996644708,-0.2521451769936361,1
-0.5671378925284439,1.161546266735256,0
1.986839875968441,0.23854535185693537,1
0.29899313732053545,-0.015103146152090408,1
2.080633934283748,0.16020246363057528,1
-0.8124775807479783,0.32018736944201864,0
0.24516738862299875,-0.4887294446156644,1
1.570889517652728,-0.43617940782564235,1
-0.17430124114910867,0.7012264260293269,0
0.6891657230542525,-0.563440048642341,1
-0.5415595214391814,0.5148370971413023,0
1.9843880909365723,0.2902976840510443,1
-0.0922404628670831,0.03100579682344869,1
-0.058022276928934,0.8350963171756871,0
1.0840167522141129,-0.2441037444986799,1
0.13472921781543207,0.9472364545879987,0
0.08983540281188043,1.1451420355258128,0
-0.782626963009551,0.4678302384599733,0
2.0910707954728935,0.09840791247397274,1
0.37627775071700903,0.8447889904499026,0
1.424522088063372,-0.5507036654253401,1
-0.45658485330169907,0.9296278229158527,0
-0.5834909634136138,0.5929410966382762,0
-0.8774676209162524,0.5203350139459263,0
-0.6600695612616094,-0.0520178417885551,0
0.5704173692619969,-0.8176828714000337,1
0.5148079336374489,0.2550892935075901,1
0.9333930624563223,-0.9593457157276835,1
1.3993068318627309,-0.5020221656718082,1
0.6234366702648149,-0.142192962453213,1
0.45164966130617706,-0.39206462987561413,1
0.03754689168363119,1.3471278823520012,0
0.5151480548513565,0.09900339005541522,1
-1.6084895832350559,0.5045717609473932,0
1.4671655346069987,-0.10416982134765318,1
-0.865177707709109,0.36456142836854094,0
0.10348068925923508,0.9554103460610118,0
1.5369815350362264,-0.4785058085673085,1
-0.28271531381078935,0.1695237999631469,1
1.567233396366224,-0.189758214948224,1
1.0906676168545024,-1.0211253335610977,1
-0.3344995860930258,-0.06946148028667536,1
0.8700870428639217,-0.2838778139482371,1
-0.24765482503265424,0.13209485021701226,1
1.206680113932769,-0.6842228208238652,1
0.4161969025349733,-0.20628729518394084,1
0.22555895533057183,1.0001660893446653,0
-0.5738240797580126,1.004784711274809,0
0.2233656057695877,-0.14517302348823458,1
1.9480284897550892,-0.3310855272301554,1
2.143095734412059,0.22324958267034062,1
1.8703559050402672,0.24883162027739666,1
1.6928826510788144,-0.02718528266133352,1
-0.9555571557327682,-0.17445810147463503,0
0.4396913759542916,0.41759305074450626,1
-0.4508229307249454,0.4511732918750062,0
-0.10217186068939774,0.9887392209570357,0
-0.8141694843535272,0.846364347728749,0
0.349658280612357,0.5701330292952025,1
-1.0103503946535792,0.494265170168009,0
-0.25388423643514524,0.8138113603515307,0
-0.09441167155735833,0.9906510268459677,0
0.8104759987248853,-0.4988682346049374,1
-1.1771748263218207,0.5539292518732095,0
1.2811792164705402,-0.41487751459666744,1
1.4178482905938838,-0.45025686596318626,1
-0.020718941264898632,1.2571209444748201,0
0.13376880568989186,0.2883223720498538,1
1.5805760051082414,0.10839795652501338,1
0.32135841953119565,1.1352170394366494,0
1.2186689054060178,-0.4824842488414089,1
0.25581784759359266,-0.42977238649945654,1
-0.2231644035153592,0.7566722236124992,0
1.9087239664070714,-0.21622332994988036,1
0.8985394063641392,0.48739440995853245,0
1.87095769269152,0.16657459347754283,1
0.5466773534051009,0.8909330358882397,0
0.47725807248803087,0.18134713114206272,1
0.28246621717366593,0.7246106988349519,0
-1.0581682368602618,-0.06051947762841493,0
-0.9481792122738633,0.7523679319275619,0
1.0517383392082875,-0.4468247447721643,1
-0.12506828039636192,0.8476634197128927,0
0.6922055844218107,0.05110117409798608,0
1.096679867231863,0.5965694420770072,0
1.0679058224433546,0.1897924093823329,0
-0.3550752005010372,1.0839245782943845,0
-0.392860472536407,0.9653311975133251,0
1.7972710968115035,-0.6413347840425875,1
0.17507568595399298,-0.07137588530329819,1
-0.654094717613823,0.23172725927850263,0
0.3354146744792398,0.6252969663360453,0
0.8222634909437603,0.8914445302915456,0
-1.1292111584027542,0.3325831722978432,0
2.0980760840518107,0.45632936035165084,1
0.923067287397685,-0.5876811984857915,1
-1.0865910742634775,0.6390390785943832,0
1.1600337246816348,0.2621937876088063,0
1.8048449952914578,0.6474309526922769,1
1.6542937812677578,-0.16031576071468587,1
-1.147213389669281,1.1573137235951272,0
-0.22353694020156178,0.1457025393471832,1
-0.0383906674326005,0.1528936890664594,1
1.3631235827529289,-0.38431884015592915,1
0.8362334904995864,0.284751836975991,0
-0.03754248164526972,0.08905258636097169,1
1.44349403962401,0.05157517120416827,1
-0.06747934656219068,1.0317104434176931,0
-0.847026511097997,0.03729283252756482,0
1.8573825354037101,-0.7022086730611687,1
-0.8244948713950422,0.42853462257276326,0
-0.5833512022022077,0.5383074124186178,0
0.09389614885743197,1.3493255613062143,0
0.44093476918551566,0.18006788127436887,1
-0.6744315824486431,0.6274399980771386,0
0.6373311443576407,0.7077683807455089,0
0.46114557959634833,0.5364202862357278,0
1.215452159044546,0.22768247702204994,0
0.27869942768599426,0.3100509605978395,1
0.0895925957504436,-0.6025606516356785,1
-0.585082759016095,0.717720682213834,0
1.810074007507361,-0.18846849437422503,1
0.995178148932819,0.554178233810702,0
1.953682198345868,0.06968505864155872,1
-0.8784145369924433,0.19444764349571392,0
0.04451067934504079,0.5046961777144003,1
0.24226328338591127,0.3657144128316206,1
0.0732629920229223,0.838832082973875,0
2.1338785284342245,-0.010734504628629904,1
-0.19471068180239845,1.360170548327169,0
1.130745698250745,0.5897990434026182,0
0.3009641714797099,1.2600084802509282,0
0.5479951994505209,0.8930155072525432,0
1.8698336215807378,-0.29279720594440406,1
1.1377088961135646,0.19457622090974785,0
0.2848142039022843,-0.3390112144270207,1
1.570804352350903,0.3608621322361561,1
0.5688982893250832,1.4960579557623166,0
0.14856845279027175,-0.2797295363278791,1
0.8813621478028751,-0.17727159193881178,0
-0.26648232452648146,0.817083678092833,0
1.1581455794871336,0.4148348126060928,0
1.4028558010144856,-0.309024751499691,1
1.9316311093342182,0.5138322445802336,1
1.5899543803911353,0.3005084688515335,1
-1.0169327054162582,0.4235841659604924,0
0.458370938517468,-0.2436633895863422,1
2.011388025310378,-0.12138458498367892,1
1.422344341603065,-0.605451007254955,1
0.37620169326118746,-0.9613506334587895,1
-1.108963890514697,0.3189235540291579,0
-0.9819291432746297,0.852531441215033,0
-0.4780157032421236,0.7689626170276316,0
0.21455135753500687,-0.6189127244206292,1
1.6869296100242712,-0.04096289755017773,1
-0.22338732113188658,0.45250712789385367,1
2.392901647231122,-0.04978424742109672,1
2.4395020436215775,0.5578971347450218,1
0.28242121280896926,-0.29836467974742953,1
0.4772990645142503,-0.8591583538026071,1
0.4577868578965289,0.6469723239316664,1
-1.1737271688406303,0.43110523648151583,0
-0.33612295172066675,0.8209466449786637,0
0.3767395653887256,0.3518560461311183,0
-0.4318400221547445,0.2453646414827228,0
1.2872848157818615,-0.7309194110599102,1
-0.5885582513867051,0.7063137606084365,0
0.07899606690311309,-0.5036896598041468,1
0.3575758955395342,-0.014693529261539884,1
0.3695077516083809,0.43141757043263407,0
0.9614359100135503,0.8625352626272538,0
1.4556213051457223,-0.5236144566956897,1
1.395921310146608,0.5895644269835206,0
1.6635826809998078,-0.28094371777887794,1
2.014380188572046,0.1677344894508466,1
0.6589409274405038,0.4454050258388602,0
1.9613525595639465,-0.15351388014235043,1
0.41217702574786286,0.23270312247063674,0
-1.2359423244652943,0.652920291536661,0
0.3790046229838606,0.4891849937723102,0
-0.2529699608080775,0.35966697295165584,1
1.6309625193514892,-0.25838083805768836,1
0.7943568660906323,-0.6010763720636116,1
0.22999393301341764,1.032972477534133,0
0.7682265612477084,-0.7061026498175887,1
1.9337692451876116,0.22695944908349475,1
0.8383350571686906,0.6517042776335951,0
0.5358286774674326,-0.3617731225176485,1
0.17006675025931436,0.35954051175839,1
-0.8684254568381431,0.3483517597644453,0
0.5238439401180042,0.3991504311598544,0
0.40345480680308077,-0.509116606338728,1
0.6450268646085662,0.7962437030157252,0
1.0915658999795406,-0.6145094042722509,1
0.11740940354481927,0.01753004086341811,1
-0.2746313425130532,0.8313097569857708,0
0.35534767085853114,-0.14456265376026847,1
1.9162133210842127,0.6488411097015988,1
0.12532506384180164,0.6591244309802851,0
0.5167042732658023,-0.5147171609313042,1
2.2642996439026954,0.7696587319707157,1
0.5743115791024058,-0.8039362537920929,1
-0.7312446154331473,0.6371609873684598,0
0.7009908949265785,0.6211346920207986,0
0.558293236461281,-0.41147251704807813,1
1.1248255176677522,0.7642591081031651,0
2.6418999989686296,-0.008042475528591275,1
-0.9923872200778631,0.8539787341106473,0
1.172635863872963,-0.26308650324439986,1
-0.32079693719309077,0.768034723371444,0
2.044137958024149,0.9173536174611686,1
-0.7769835958117958,1.0203280076846073,0
-0.5000868137708002,0.9414962447659649,0
0.4396622510455459,0.5476807615393415,0
0.47277645348384173,0.5454509656517297,0
0.7222142499392427,-0.7043779628454956,1
-0.4721456968153849,0.24524515697024157,0
0.01476724870403707,0.6671834396937819,1
0.7578726329254529,0.3027338547526701,0
0.12039931003925133,0.17590386483510673,1
1.6106725445384287,0.032269678427096014,1
-0.3507426611595846,1.0000659552854827,0
-0.091985156531387,-0.04606341982471385,1
1.6189119840284039,-0.01712680950326234,1
-0.7799499077392897,0.8672446623595264,0
1.2513405714904704,-1.0604659495168391,1
0.20546619456262272,0.5463144556840271,1
1.7981874600135286,-0.27882256544213646,1
0.34810167018029686,-0.30267017400620194,1
0.18883497330558185,0.3483602331541275,1
0.33519704968981023,0.20922315435261435,1
-0.5185319540483245,0.6880290239156404,0
0.10383790071047164,1.1119789579588948,0
-0.07094207610421038,1.0870735080270073,0
0.6637443733253537,-0.3728906515238819,1
0.030676031072780774,0.886110319587368,0
1.0941629427906294,-0.5896311435468352,1
1.0726889840136984,0.41709967817147975,0
1.7322897709241172,-0.22897179460185224,1
0.29249924057312604,-0.5072339347714279,1
-1.2356787346674505,0.6155524115409253,0
1.7777950698249316,0.13646319430128642,1
-0.06456185793328402,0.8263050496808653,0
2.4180698090217123,0.7307330455523519,1
0.5012815533944179,-0.24386696522136486,0
-0.4575179885200709,0.5659041449047328,0
0.2126273821620716,1.0421402148569947,0
0.2735788681963658,1.0357757559301497,0
0.23405316461827272,-0.07716168643320526,1
0.2639731446965454,-0.04938648132526435,1
1.3320314677715872,-0.52810515112597,1
0.02447250933846562,1.4799627488665534,0
