Area_sqft,Price
4831.0128272395,14391869.028283458
1633.0203312141387,4807438.372037775
2737.6182765157346,7491899.651491299
1853.9523941754635,6034821.975161579
1781.7822246986043,5821934.80126049
665.9912630953976,2392511.3899861476
3243.0395029095357,9414508.172304925
2762.0556045298767,7932813.429403128
731.6543806249521,1548402.016672371
1753.9090890647515,5303663.518074721
4587.196486849942,13221385.795910574
1578.028508001376,4145377.2713794834
1152.0269244105039,3244235.4147761734
2702.5374212490337,7863034.1761549935
4935.427043497703,14537291.866082132
1589.2487218017518,5000968.463825386
3524.6099633264535,10613353.7910545
3927.288268979229,11637786.791682128
1569.3689479657985,4799613.308053137
3776.973568753368,10835157.185707787
2155.0240972366396,6517711.603664758
3345.3762376711074,10111429.95943564
3350.883698424026,9301127.66559334
2910.9860783364134,9230805.11219442
906.3039652448374,2278195.0431210147
4258.861230151571,12821738.590057932
1943.5102923728114,6412736.747386069
1339.333296799344,4480838.269254967
683.4881369964376,2067631.1052737304
3159.018244347088,9295805.23160023
3549.0396282902707,11120874.839158596
574.6452301753527,2061283.1794303681
2804.418762346764,8104073.777018229
1519.2309883907208,4160246.141671317
3403.2775568425245,9173655.079679575
1284.6489305224613,3930962.7124091773
3609.2198214610967,10786310.59187409
2240.309058352418,7289022.862378526
4715.284949315305,14325382.3946861
1118.8442486569697,4023647.3430572543
2034.7985797261633,5755713.625220405
1010.6308455826509,3600967.7022317615
4661.121282253533,13718905.65720827
4448.027090214415,13732879.30153938
1660.7373247182002,4252832.7778892545
3469.9282071538055,10527352.27114451
4177.499900905472,11540155.731993461
2998.4036521975804,8861642.213621862
2883.4276026020293,8870459.804745045
1588.3353090520325,4504521.6515405495
918.9624551265465,2231668.551001656
4537.470910789971,14035471.96701788
4551.881257234987,13603912.376781499
3348.9565577297058,9802084.349673782
2025.6340597191531,6097850.139734598
2071.443085756974,7532663.828243718
3766.800554916077,11877153.089639002
4536.9961697865965,14192275.34345371
4491.888909193028,13693439.887075266
4009.4399563593074,12111562.505366497
3389.142407694295,8969386.078917677
878.6298424777198,2296399.3542015934
1227.329213425762,3441700.4336760486
4543.493848371856,12693035.5130918
3228.930768468155,9108084.410296747
541.3867322748334,633741.9613631833
956.6219428971444,2850703.910842747
3485.757960986251,10866656.868383162
522.7771273079841,2121718.6412361166
1223.636231378744,3878300.9251758526
2969.3020521496373,8426207.985849628
3613.5283896171195,9874552.589591378
3433.8256677617023,9423042.653584355
1509.211892572519,3893144.389090308
3704.8064960639113,10669989.639173895
1567.6208937356002,4622988.432211008
1964.2986417167047,5385813.81608663
3859.211323031109,11747121.915927457
3423.348045712466,10153907.385737661
4321.5053472238005,12969788.897541914
3459.258015351545,10947899.322390238
3057.3887150096225,8582050.277928682
921.5364552264161,2973961.654825432
2154.721113767451,6457176.727064315
1693.4106545677646,4913488.823218445
1597.9533952058762,5236488.346050609
4878.547496386005,15075149.56643652
2268.9397610004216,6333573.885007051
4514.20949829701,13451548.202962069
3340.123816987683,10160977.292255081
4076.650865937418,12093449.22380096
2761.8669189733646,8578111.423063993
3096.067480818616,9428798.451410985
2716.3296221848877,9065269.48673267
1378.5934450912002,3370640.767308707
3751.034518676774,11191885.561156623
1763.475630983851,4836175.637195457
609.4218489415423,2130319.2745441487
3404.625331582255,9405290.049723992
1296.9980573317202,4064150.527107604
4732.063629588114,13881166.673090171
4792.678596511643,14010954.856474424
4616.889755992019,13127420.166205714
2165.7141511494997,6264604.480347996
569.5547743799034,2250914.588285173
4677.433531644764,14019706.253169551
2426.8286674279143,7594326.21122098
4849.946685696513,15382160.968072675
4836.289896901638,14640747.483116202
4338.54254960312,12736227.86277819
1825.0200143131356,5708686.150530802
2232.9397787086637,6426671.262968846
4330.115021825856,12738133.723828984
1926.1490232032495,5018500.669800255
1262.7173600874162,4251280.825804445
3005.6056810625755,8823815.755363006
4712.696483723515,14229138.574078474
3632.1340850373786,10378421.290808816
3065.2752654021424,9413799.611064164
937.2942219684585,2430912.0468378337
3267.532520146264,9731743.19958788
4955.242325469185,15304639.992027117
1130.3780685643583,3786513.8618093394
2832.483435636815,8486435.270651976
4448.178823675799,12460470.954674039
3833.45877989392,12996781.62471208
3636.570834478706,11782641.988572687
3661.1783779419916,11344872.546270125
2117.710180488898,5976528.650671209
1821.1632991902202,5406693.816719678
4142.125199653312,12154665.384071678
4145.510276056313,13068458.797717134
4401.8254336104665,13336727.746257316
4609.58248650412,13436665.530332444
2801.04079487422,8167744.835060269
2756.823326092398,8831064.049562147
4092.3283053504883,13077033.839461703
3424.8376884999434,11038678.847242953
3658.850947659665,11355068.875505984
4081.067012462455,12116888.602986045
4505.024038179048,11894315.201872583
2020.978205831911,6211514.629399844
2190.123286879748,6569455.481217193
922.9187292839106,2838747.2360124085
3102.2606344827827,9333730.576964952
661.7402320853394,1322089.6152814394
2595.1910815960705,8064277.523213805
2941.9008561840947,9141810.725568209
1789.4356345772799,5709476.294761669
3158.7496725605483,9949537.51946834
637.2511247257224,2213779.196637979
668.0668493714649,1799185.8423449392
4201.702522968462,12569689.144947343
2120.8578863506827,6408136.092678736
1071.7723069334816,3269166.645353754
2850.0946702466194,9049392.838725723
3964.9709889437486,12216747.343342492
1471.1946237357943,5452255.590992359
3303.007141185501,11012255.91349884
884.063592471956,2692015.56872283
732.5677452587347,279375.46154651954
2891.095842056666,9291703.75923363
2932.858047245479,8528385.972242909
3368.4345567419296,9704561.709310284
3767.411001751977,11103010.367761247
4891.334357581406,14450681.549336916
2823.351567355379,8776189.607118832
1953.3041282356069,5080194.495143708
4078.3378764591666,11696153.256481698
1718.745130679334,5327814.6691367095
2475.3713931753628,7737586.194732742
853.0537160401968,2879931.9705885965
614.0783453695587,1448716.896642027
4831.917866050663,14006620.77351887
4261.910542304926,12532414.210020818
3631.8839274216407,11015588.158407284
2340.288249864215,7763603.434228919
1279.824440318806,2815754.728071043
1203.9666920198872,3501535.6975804786
1626.093041740679,4211939.904709435
2971.519991177542,8088438.634855881
3715.6816521502806,11630523.27912325
3470.8881952297907,10684976.87293904
1759.7025362567429,5503824.36674386
4796.893762984373,14851194.208818616
3820.536125130958,11221748.927009806
2994.593236301303,8767460.950737145
3252.7433580545853,10851095.382525042
2388.2002809250544,7041315.315645376
1614.7894527552087,5211934.414792672
2101.877053930677,6308821.932273688
3910.307497089661,10806793.226229776
564.7706988339014,671997.5946010702
1022.3268822811231,2777488.536873417
707.0118890978874,2649086.2931286567
683.2796104353656,2443984.659624099
4349.572628049533,13505756.466260614
3666.4603672101066,10505858.012162162
2633.7822308929635,8709282.937740047
940.2537229295067,2338314.518695328
2712.2714380257457,8243226.513412222
2630.6229685125454,7886692.760583768
1279.4084145950683,3751288.3336279118
2452.332421570879,8026293.33386044
2293.2713047881807,6527258.654281561
3271.3254412349743,9139173.695848959
3357.921428904397,10083762.0298164
703.8680439742003,1911690.7647793374
2185.7567658191206,8245961.756998684
3316.369620714064,10287362.60036218
2764.1131636103946,8087669.203221872
4354.20428534745,12534557.071448809
3464.1213422852525,9452219.821571365
1233.2049218664336,3187005.222730584
817.5593633019344,2510148.975785369
3390.8867519284204,10886324.581582645
619.3008974372982,2418747.263505854
3135.990115730585,9522517.763014944
4731.0360864123095,14031524.426385686
3089.633800441455,9403307.579530442
2246.7646679293484,6480975.005045758
3394.796982990589,11043572.946853705
2562.138007211825,7591818.930997934
2955.275551921707,8822657.72664176
4736.591639494363,13101863.705972755
2237.461870103484,6614668.187049071
4825.357537207614,14894314.680605313
4574.077888802287,13188372.377887588
1381.060106551834,3767820.152409096
812.1258539382445,2832733.0706815664
953.5010061984199,2122174.406836233
581.9982154319738,2274895.1500668805
924.9933234016778,2508908.0251184823
3573.5304803736058,10526307.330875214
820.3489180710304,1899107.5516502946
1935.3903363219258,5995194.139179719
4301.938899362545,14135752.690602327
604.7237108112164,2204919.7521639653
4165.10817165021,12063181.883980364
1768.3464864802997,5872849.752186637
1031.7417242974532,2936885.3999252347
3635.317244138678,11593194.223129813
3330.2428105094777,10394066.632610615
4448.624060871738,11874301.399879348
3807.819697117486,10921419.274874946
4115.6641867318185,12819185.17161315
1769.1555765708792,5383295.365785147
1298.4779470087528,3383555.8671723334
3877.7663823838625,11316504.38940468
4130.756326702688,11439150.670063373
4957.273139003029,14827632.773245892
2356.7795461014193,8175683.50131214
2174.0813860675244,6924710.8535687355
3993.858323338986,13076783.47061117
2033.6159311385802,6542046.338310732
4688.407965216042,14578963.56732447
4362.857383293553,14075611.493753169
2430.4731231875826,7480050.999233861
3878.9198050617383,11543145.754431775
3895.4429333810704,12202657.558454216
964.0574097616968,3619092.3478460326
4561.48808005805,13444481.918818047
2773.635676015357,7960122.4868760565
4219.058597484837,12726603.80866995
1940.2232046377528,6236419.0473790895
4529.854528232902,13988609.109029487
2251.4075543037343,6042138.862817403
548.7694316613427,2602111.328515689
4574.218893886687,13402074.216961635
910.790045537601,2599837.6381685133
1936.9113691568668,5359406.927476691
4775.278851728622,15675000.973154409
4777.732161219003,14454231.818800991
3080.4704965547876,8815923.94932358
3343.267454764097,10461764.139273513
2518.004848902439,7938582.436362333
1819.4484726412904,5364481.906133929
1978.9904541646217,6357274.718885557
3526.333052346673,10166353.176624587
3885.68538246956,11410597.009934053
4062.1056967663185,11181208.763015924
4053.2816425754927,11497869.385616696
910.4274637191066,3635097.793992663
2724.8913711616165,8995388.427346006
759.0144200748992,2309937.584549179
2972.87997045681,9750105.634965349
2486.8872561801963,7380624.525236437
4494.668822412349,13362301.315953095
2079.1175564843543,6265607.993685842
1026.8015739242264,3017943.9241108964
1143.4625692377613,3322789.5459331935
3926.7978427286253,12352092.581760652
3281.981284923175,9921011.681747627
955.052042552556,3221397.0098745706
878.4806275174885,3151132.1451911307
3654.36109156604,11157176.172525486
827.4335286388709,1997164.9229624933
4198.3702668066035,11918677.855937792
3678.090022204233,11108660.38401635
866.069512888549,2512580.3862531795
881.7697133833636,2689004.8546101516
4939.87810325529,14811607.290141577
2184.2185809025414,7844442.572790908
2167.8896618010094,5838555.85758236
4157.598052658761,11477821.02306572
4762.618598227365,14454044.211441897
4937.004787202919,14622803.08431466
3890.2018336652372,11828639.435860688
2193.1681348891207,6871445.915809362
875.7532251440094,3269312.0230214773
3997.1611216734655,11237870.454828426
3012.8191238111226,8760098.422504786
2408.9990416113933,7441377.754274562
4578.594732926312,14121015.996622548
1000.388670377681,4097890.786277236
2716.8129693088663,8628290.893483533
551.0914014533859,1624879.906417019
2608.9728889735684,7381700.790449374
753.3647405682681,1977949.2953452948
1034.6806232063236,2807690.4581404175
1028.868110496972,3414221.145747796
3421.446359522286,10392837.801359775
3857.201956694405,10909781.084662125
3125.1594429372185,9157527.594266439
4829.776468135438,14928103.181132024
2186.9176078566684,6736584.001057035
1785.7043882683734,5641435.472811505
4408.696076852571,13417549.085586345
1506.1812733375368,5331759.18731704
4834.501427482751,14621525.814360438
554.6951361041736,1471074.0093771718
4864.454720184375,14135486.639986346
694.2196037775925,2207463.5404376336
4510.14401164132,12310080.027536418
2874.6549908883494,8531820.471748693
4968.341582536851,14802104.817649882
832.0845413092949,1814018.1971192444
2992.3442798059436,8512899.920089832
4861.861410285946,14990412.995931957
2853.9402987656695,8677176.770834489
3332.2938716086815,10047775.781679709
3630.869100430777,11045781.068258343
2545.43479145498,7682618.1683394015
3324.0113603782856,10593465.362564014
3129.414403653951,9449957.801813677
4555.21104720945,12936526.584718976
704.5087115365604,2928591.1170468866
1764.3343531650364,5478173.193159532
4776.851678344514,14035928.169636007
4506.187027509123,12891860.22337986
2550.4553875357083,7849323.273086147
3290.5966901069155,9813204.067833558
1748.2153234150971,6031719.363261496
1346.5452187569258,3866682.0159373633
2586.6428222299196,7341238.071848526
2090.0850261172377,6718153.187469677
3126.452503328924,9841998.45634519
849.8058663424317,2633743.282832393
4884.776634497749,14992508.427330703
4937.948350158213,14795001.490103519
3641.7277130888533,11042115.689771183
2912.433648548542,9319796.386927586
1892.8742732884748,5991281.986876176
4162.077588681269,12401595.546877494
3581.2902764924565,11420052.102440445
1231.7762270520109,2512900.9947602767
4599.172330222291,14823553.64637784
4201.41759315426,11751273.232017413
4774.099609813658,14008752.417054828
3765.7377877476197,11276754.595645325
3260.3683817110546,9707864.809769083
2382.093663307785,7649486.509936633
4697.27817509306,13562916.215974063
4397.287502751838,13322245.916997045
703.4840154778524,1821345.9973236802
618.651385237634,2003524.6453816104
2194.085150951223,6549869.322954731
4147.489988518248,12488937.791896231
4942.74258191725,14553265.32951958
1176.8760099658768,3275596.0548495892
3173.588219084608,9664400.914267538
2214.008854839597,7113884.317396813
4864.614790165714,14294704.703398218
4289.535154110689,12434221.690045614
4272.479171200121,13124167.59643628
2609.1192190773663,7811105.710703255
2366.687760519493,7515312.348551455
1730.331823688178,4738096.86437896
753.689734929172,1371349.7420758007
4391.25069314774,12907250.038530054
4158.054541085349,12090987.31862354
4998.729529787588,14956794.389322614
4984.865766832574,14636174.693362527
2999.4426752118234,9368836.501303695
3960.4433683122975,11737254.973725634
4751.445784470926,14329574.602799729
4323.413258048351,13049057.053365525
1613.0664578443896,4936676.919739262
2527.448608895421,7570281.271458777
1081.2173681817276,3498952.449750339
4793.229622664251,13981861.301079849
3227.78585502896,10383066.528413823
1528.8926247655822,4468409.18261248
3522.653079826355,9912184.670529723
3281.577082060531,9938767.92467748
2111.732231147782,5909606.452219604
1011.0091648983306,3365694.7619494293
3522.079380167598,11671040.928523982
2841.3846540670697,8130867.916422285
3975.432762810377,12092484.455043122
2840.73575500397,7644454.470659597
4334.816751433431,13231402.869020967
2983.580774485185,8507885.423555711
3024.220871909238,8760245.306510475
4444.941211962552,12784180.390967742
2315.6728979557865,7313094.306894727
1103.0685280278833,3812857.762820281
629.5220434100254,1900258.73755933
3898.1176505312856,11262139.598925997
3291.392981090591,10668940.461323705
3668.358956446506,10629871.80546219
1458.3387267900985,3294000.030406576
1113.671640140464,3570209.425399926
565.4509955054687,1143965.6496956476
2077.6440146296864,6727236.4406386465
3154.6295908458487,9273319.924200837
2265.0982029487955,7097151.229118484
2468.6371491067807,8106661.620596421
4568.714125221868,13101712.943355242
2067.1496016048513,5918480.239368351
2812.9527012191484,8401022.567328913
4026.4385573351437,12848091.331522603
2284.4425204457157,6524136.202366924
3299.390151025431,9600918.605101788
4380.636689360354,13380980.355858965
4772.842806459389,14029914.056522882
1161.8306641806707,3561754.9339908203
4669.644313226725,13233164.229196113
2714.523318857922,9250734.927852064
1662.0997473453126,4312444.626881236
2566.110903072176,7537456.357221424
4910.146588784647,14714199.248432893
2716.7814229679134,9106688.336082138
1979.382246293787,5275723.848414991
3350.303844425266,11042763.601015173
1580.655284501869,5120554.264056618
841.3849764889876,2732702.591678586
1079.9587485979214,2747559.402284786
1076.206275309976,3514189.446948965
1183.5621208053244,3188943.0512060733
1124.7222769223456,4007497.457366243
3383.936351614466,9666278.04028953
1318.4603797961518,3898801.892160413
2055.5027749573846,5888871.780865568
4535.547844577053,13112882.052517662
2632.8273811829254,8269142.052002734
3504.0098233446224,10779758.843738684
1275.4394204073342,4430823.360672501
1365.3005846390183,3205964.1998129715
683.9087731991549,2583811.6707679867
1260.2077838247405,5033347.804152668
1753.656525643814,5035149.0323429685
1296.5471792453607,4837215.843790567
899.1614019067503,2565903.569690338
1042.8614199527037,2442379.391077458
2573.504456147266,7567697.1472384
1428.5017328260662,4809607.182315837
2139.2143747163395,5998554.882983253
2765.377718846856,7995963.827037325
3606.776728832144,11117099.902643027
676.9046292849453,2032243.946224122
4097.3467950906925,12584351.86151545
3325.551752709085,10095570.028506422
867.9156437699236,2843559.5910855574
4431.103808480498,13077160.832536722
4643.92580239316,14047642.878194675
774.8508193468869,1860865.955192694
1745.9494166624168,5882065.0612389445
4127.905759068776,12066579.918797672
3867.1686067264627,12165929.563954083
1330.344587103698,3874230.280819661
1442.0719550151964,4427215.37042425
2167.124462561219,6253891.112238307
2680.353433359596,7533062.584494772
3282.1464718863317,8974059.221856344
2160.111378063976,5952672.054895699
2581.4062225991656,7582264.241189536
3863.6192216019044,11696797.254220156
665.0744130076905,2500412.895664703
1635.9662495480934,4685020.018745855
3710.073136480486,10689239.027307872
4528.430769592397,12863934.915775834
2802.5484895204977,8647677.277513545
2894.5106836939203,9375129.308746433
982.2740510289923,3579987.2870651213
2513.355650705546,7895033.3261902565
2896.777699047604,9009604.755776612
1591.1172663562834,5622163.688923521
1711.5945392722144,5300824.348525048
2197.778733970802,6916401.039924492
590.3203899997686,1610569.2390733063
1949.3562451243022,5167047.049945528
1451.5160314844509,4012623.644203564
1973.738084800616,5916634.73513452
1038.9295931866304,3147181.4658105425
4507.3727633295275,14485261.217416279
3171.1660409932188,9554136.70677519
3555.9604361502033,11257303.030463431
4051.2705737330225,11936273.100410908
2742.9898951807577,8073131.742659656
891.1412963934066,2008920.0705684954
2916.979438183465,8379774.308112108
3140.785031093956,9685845.788963746
3854.477633829485,11567212.99168552
2442.4679580335574,7798873.184049289
1074.111362580037,3312961.061912636
1776.9915760942602,5154747.862463909
2133.8703337938578,7475759.433275053
3406.6275859922057,10172930.973620094
3068.5023710101036,9787007.597882964
2102.435266540308,6106701.196348586
4939.318619568408,15172755.598397007
3225.986687105992,10141967.89089382
1567.5205628119752,4806807.673723715
958.0211267918169,1696821.9190271494
1187.8661263294941,3572724.609416539
1606.8097777302867,5435659.357070848
1223.0661796680006,3932938.955517867
1339.551608230876,4241574.262307251
1782.928259122312,4487656.310388177
1280.1811788263967,3480316.0011416604
4535.444410818913,13812012.048032457
861.05185547739,2788347.2048256155
2860.301253066146,9188237.149264889
2346.785721453477,6967923.786787384
4920.703776088729,14965023.371603094
1004.1750597562356,3020712.3002343536
2290.3501957058375,6377579.218866734
4862.61694973916,13459955.183670107
4394.782066522911,13399851.045633772
4176.82431927176,12617446.562021686
1660.5627217022293,4672600.644056603
1268.9941432552962,2997395.901507956
3508.8944896599396,10841553.226184187
4682.191951074136,13913615.816124633
3005.433018562684,9294736.416872125
3072.2571026145492,10148795.573049527
1759.9059214712788,4209002.324253984
3962.718199363716,11538354.193739966
1341.696868508855,3920402.7988706087
1956.5565638190965,6597082.778530614
2414.4639737738753,6425190.411718383
2784.2467040800475,9320670.625080444
1590.843795867861,4840459.338386728
1016.765711326416,3002296.8031123187
3247.7901909873467,9644340.691352587
1798.837489581151,5178380.952653439
3115.5719964017553,9870774.368839843
1194.6322187339103,3049636.2791605117
2665.1304583466786,8168098.465861962
2896.6524464821364,8497866.50659292
733.2059157009211,1818551.0228457141
2014.7192518726426,7337145.343459875
1104.8660462253843,3524123.5060528824
785.1873671274549,2662194.8737129364
4954.821045754754,15433351.527598592
1950.5923023862533,5141101.934499487
4144.435006345857,13309450.973598586
1645.8829464369373,3683170.250063274
3566.762250007682,10315903.545003785
3921.0253695035894,11533560.271921318
3180.374332735299,9831984.68069115
2622.092848475713,7975637.678497882
2353.2841136627085,6976444.970638929
2069.907199443479,6203722.926016576
4682.881149115216,13559631.935584366
4237.787335044781,11964745.807892255
4842.621097999307,14891119.10516595
1059.3375056849513,3524865.5733229467
3788.903638416399,12158958.102827726
4722.53205569467,13772587.618676405
1315.5487977454707,4293053.998386874
799.2332031504988,2255846.24526913
3835.042921805266,12100366.258012539
3085.1290093096036,9766368.416267881
4288.229495412224,12970293.185848901
1128.9756948183026,3217162.0061219144
4078.7029033695057,12716574.799412647
1407.3229402148504,4545421.082272834
1236.4517428956701,3367135.027643919
1239.1960906894683,3053688.9353286894
4165.586241041219,12352492.27278276
3493.3874931329005,11237869.387072805
2853.794411461037,9134626.81374963
2114.737178555761,5788047.800831993
4447.402433658987,12758328.593027001
2266.002983401859,7435350.875045321
4174.697477622097,11956274.480487376
2476.107088565983,7682968.927518953
2196.249932412084,6280714.189568089
2582.059035513229,8554699.568800528
1856.2004337386393,5183388.901646978
3864.24221079313,12164407.397482304
2762.241755416156,8379154.59327865
1544.957128160678,4760968.811599177
4548.085579735558,12659102.448530974
2227.5104961794514,5581074.811935495
2945.9878750129487,8727680.654905189
4579.124499340462,13860826.52972969
3309.0709816129643,9364614.030970031
1026.0411831876384,2533776.8443247443
4729.244556260638,14468469.98369498
3324.6862388213804,10255485.956692707
2007.0752659568875,5952355.267676699
1126.7243269852427,3770273.8415487655
4073.113351716332,11632238.907288924
3290.3274016783107,9693014.746491447
2900.574913893447,9525663.544572178
4522.516623729309,13601710.936157836
4048.6874505103883,12209218.608824665
1182.5369587973803,4700584.169376011
1902.7493050799671,5008576.832315516
1618.2011291650958,5252818.570816343
3847.7583165770466,12375268.08963519
650.8959563110072,1790258.9056837487
3064.5035819209243,9623326.139190195
3931.0640858331076,11302182.50889387
4445.445365427873,12992969.898499945
2039.3678692215835,6310586.815688568
4195.657871024057,12986256.949627466
997.8428162984326,3553996.705098421
4309.035312805332,13711920.231885742
1073.6989804939208,3187373.662204171
2287.792807521653,7460184.300151252
4087.8291460079913,12092335.016299399
1174.6284230694819,3974930.9250025796
1531.6312785468867,4698638.234566751
3750.1365577687984,11473248.626847357
3740.1644144573347,11432247.180383023
3385.164347983838,9353140.53905261
3622.7680001019503,10306243.070875464
2942.259995064183,8878050.70510131
1633.0957650812875,4055647.7554232776
2055.6319707676375,6582501.46390279
1317.1897256064155,4387347.159963317
4588.027526001328,13927667.85444288
3125.263076447542,8815222.222963665
2303.8313754363794,7601563.595743395
2579.026116398597,8755683.66905497
4762.775028253169,14361863.498482492
1190.0813140223609,3825511.631292701
3138.0342440755876,9514972.059624786
2776.499054980097,8594681.75943969
3251.5440594559154,9694852.800054548
581.4958271937822,1727205.361659445
4424.557590248682,13726531.570994727
4694.532271176256,15256408.894476987
3043.0993261514404,8429262.361253452
3634.9287074460153,10852879.880136563
4651.247215297831,13363511.403277451
3682.5738544102937,11843734.012518924
1186.425693114176,3265408.094682579
3093.2976207506595,8558292.46535908
3230.2177087228515,10009746.62559284
2408.588020860737,8097919.619953766
3813.999060311253,11773796.11521414
4704.651566460567,14216353.638022657
4665.058308080494,14199745.385629479
2528.777171318595,8293751.845368561
1009.5712062833986,2591613.9838431207
4931.785395330506,14739432.63394836
4275.041389006703,12598779.092765342
1060.9820654147009,2599013.5425982475
4643.788471778175,13767177.785626125
4414.533629279577,13797461.435829956
2834.7712570673243,8787614.845398337
3160.7394608521818,9804373.632610645
2295.512167415586,6959774.308073418
746.427374699141,2500944.015461717
2008.387587406554,5624867.591045609
4112.840518691051,12183766.613109538
520.8441035207129,1658534.429046477
2000.7462726101487,6140996.747271392
2291.759121159245,7035371.290938672
2918.280213220653,8685672.99865377
4639.3502738574225,13729339.121007103
2058.5569746468254,7754556.565462625
2061.2894085330245,6637261.862065273
3818.755616493868,11662840.587457914
2534.9807340041325,7488337.9529092
1510.7217032299188,4306555.696217818
2535.9778225971204,7542533.170927883
1133.8565917090993,3547984.19692064
1293.741439278005,2941006.545802474
2742.654977327659,7443270.134295635
2385.1645227704657,6837052.373841918
4616.806554806451,13953989.382808635
2130.772546024849,6272681.064498621
3112.6475762511955,10077003.341803329
3345.1892956378865,9294369.493415775
558.9250546475014,1301102.429140819
3485.918174075198,11217800.392721144
1301.1618509138814,3969045.215079217
